allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct,0br,1br,2br,3br,4br,cluster,latitude,longitude
676122.0,80.0,71.0,0.0,0.0,32.0,48.0,0.0,2.0,1.0,71.0,2010,2009.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2900000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,80.0,71.0,1.0,0.0,2.0,0.0,0.0,0.4,0.6,0.0,1.0,43.4876594543457,-111.993095397949
575172.0,50.0,44.0,0.0,8.0,32.0,10.0,0.0,2.0,1.0,44.0,2010,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1140000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,50.0,44.0,1.0,0.0,2.0,0.0,0.16,0.64,0.2,0.0,1.0,47.7332534790039,-116.896446228027
400063.0,48.0,47.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,47.0,2010,2007.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,48.0,47.0,1.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,1.0,46.3802223205566,-116.984367370605
570904.0,44.0,44.0,0.0,7.0,37.0,0.0,0.0,2.0,1.0,44.0,2010,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,588649.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,44.0,44.0,1.0,0.0,2.0,0.0,0.16,0.84,0.0,0.0,1.0,47.7277984619141,-116.921203613281
100.0,31.0,31.0,0.0,12.0,14.0,6.0,0.0,1.0,1.0,8.0,2010,2009.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,230000.0,2.0,0.0,2.0,2.0,0.0,1.0,7523333.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,31.0,31.0,1.0,0.0,2.0,0.0,0.38,0.44,0.19,0.0,0.0,43.744800567627,-114.489402770996
442749.0,62.0,61.0,0.0,18.0,38.0,6.0,0.0,2.0,1.0,61.0,2011,2011.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,62.0,61.0,1.0,0.0,2.0,0.0,0.29,0.61,0.1,0.0,3.0,46.7324066162109,-116.984069824219
0.0,48.0,47.0,0.0,6.0,24.0,18.0,0.0,2.0,1.0,47.0,2011,2009.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,4968990.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,48.0,47.0,1.0,0.0,1.0,0.0,0.12,0.5,0.38,0.0,1.0,43.6654586791992,-116.675720214844
210481.0,41.0,40.0,0.0,41.0,0.0,0.0,0.0,2.0,1.0,8.0,2011,2009.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,41.0,40.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,46.4152183532715,-117.017189025879
0.0,40.0,39.0,0.0,0.0,40.0,0.0,0.0,2.0,1.0,36.0,2011,2009.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2465000.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,40.0,39.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,44.026782989502,-116.930946350098
0.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,12.0,2011,2009.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,646000.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,12.0,12.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,43.545467376709,-116.81729888916
0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,8.0,2011,2009.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,408000.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,8.0,8.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,42.9851417541504,-116.08992767334
100.0,24.0,23.0,4.0,20.0,0.0,0.0,0.0,2.0,1.0,20.0,2011,2009.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1297000.0,2.0,0.0,2.0,2.0,0.0,1.0,981010.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,24.0,23.0,1.0,0.0,2.0,0.17,0.83,0.0,0.0,0.0,3.0,47.4714698791504,-115.931976318359
100.0,36.0,35.0,4.0,8.0,18.0,6.0,0.0,2.0,1.0,29.0,2011,2009.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,734000.0,2.0,0.0,2.0,2.0,0.0,1.0,4659074.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,36.0,35.0,1.0,0.0,2.0,0.11,0.22,0.5,0.17,0.0,0.0,44.8951606750488,-116.092544555664
211178.0,30.0,30.0,0.0,6.0,18.0,6.0,0.0,2.0,1.0,8.0,2011,2010.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,30.0,30.0,1.0,2.0,2.0,0.0,0.2,0.6,0.2,0.0,,42.7164840698242,-114.512046813965
544391.0,50.0,39.0,0.0,8.0,42.0,0.0,0.0,2.0,1.0,39.0,2011,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,39.0,1.0,0.0,2.0,0.0,0.16,0.84,0.0,0.0,1.0,47.6685981750488,-116.78759765625
642561.0,50.0,39.0,0.0,8.0,30.0,12.0,0.0,2.0,1.0,39.0,2011,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,50.0,39.0,1.0,0.0,2.0,0.0,0.16,0.6,0.24,0.0,1.0,47.6974563598633,-116.816345214844
278777.0,27.0,27.0,0.0,0.0,22.0,5.0,0.0,1.0,1.0,27.0,2012,2012.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,27.0,27.0,1.0,0.0,2.0,0.0,0.0,0.81,0.19,0.0,3.0,44.0699310302734,-116.922958374023
352984.0,43.0,43.0,0.0,8.0,27.0,8.0,0.0,2.0,1.0,8.0,2012,2011.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,43.0,43.0,1.0,0.0,1.0,0.0,0.19,0.63,0.19,0.0,3.0,43.6158866882324,-116.212867736816
234409.0,38.0,38.0,0.0,8.0,22.0,8.0,0.0,2.0,1.0,34.0,2012,2011.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,38.0,38.0,1.0,0.0,2.0,0.0,0.21,0.58,0.21,0.0,3.0,43.4937782287598,-112.05867767334
299017.0,51.0,50.0,0.0,50.0,1.0,0.0,0.0,2.0,1.0,50.0,2012,2012.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,51.0,50.0,1.0,0.0,2.0,0.0,0.98,0.02,0.0,0.0,3.0,46.3750076293945,-116.972671508789
103793.0,24.0,24.0,0.0,4.0,18.0,2.0,0.0,2.0,1.0,7.0,2012,2011.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.17,0.75,0.08,0.0,3.0,42.6113204956055,-113.66771697998
280414.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,2.0,1.0,24.0,2012,2012.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,30.0,30.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,42.9303550720215,-114.714622497559
592992.0,24.0,23.0,0.0,14.0,10.0,0.0,0.0,2.0,1.0,18.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,24.0,23.0,1.0,2.0,2.0,0.0,0.58,0.42,0.0,0.0,,43.525318145752,-114.321464538574
585082.0,42.0,41.0,0.0,21.0,18.0,3.0,0.0,2.0,1.0,41.0,2012,2010.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,750000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,42.0,41.0,1.0,0.0,2.0,0.0,0.5,0.43,0.07,0.0,1.0,47.7140197753906,-116.997787475586
806988.0,53.0,52.0,0.0,52.0,1.0,0.0,0.0,2.0,1.0,52.0,2012,2011.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,53.0,52.0,1.0,0.0,1.0,0.0,0.98,0.02,0.0,0.0,1.0,43.6144485473633,-116.212768554688
571808.0,51.0,40.0,0.0,8.0,43.0,0.0,0.0,2.0,1.0,26.0,2012,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,51.0,40.0,1.0,2.0,2.0,0.0,0.16,0.84,0.0,0.0,,48.309139251709,-116.562980651855
341135.0,40.0,39.0,0.0,0.0,25.0,15.0,0.0,2.0,1.0,5.0,2013,2013.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,39.0,1.0,0.0,2.0,0.0,0.0,0.62,0.38,0.0,3.0,47.5345497131348,-116.119064331055
216235.0,24.0,23.0,0.0,0.0,16.0,8.0,0.0,2.0,1.0,23.0,2013,2013.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,23.0,1.0,0.0,2.0,0.0,0.0,0.67,0.33,0.0,3.0,42.5466041564941,-113.798332214355
489270.0,40.0,32.0,0.0,17.0,23.0,0.0,0.0,2.0,1.0,32.0,2013,2011.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,32.0,1.0,0.0,2.0,0.0,0.42,0.57,0.0,0.0,0.0,47.714542388916,-116.998382568359
327457.0,32.0,31.0,0.0,16.0,14.0,2.0,0.0,2.0,1.0,31.0,2013,2012.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,32.0,31.0,1.0,0.0,2.0,0.0,0.5,0.44,0.06,0.0,3.0,46.921760559082,-116.897346496582
786261.0,51.0,45.0,0.0,0.0,10.0,37.0,4.0,2.0,1.0,45.0,2013,2012.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,51.0,45.0,1.0,0.0,1.0,0.0,0.0,0.2,0.73,0.08,0.0,43.8117904663086,-111.807258605957
474106.0,51.0,40.0,0.0,8.0,31.0,12.0,0.0,2.0,1.0,40.0,2013,2012.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,51.0,40.0,1.0,0.0,2.0,0.0,0.16,0.61,0.24,0.0,1.0,47.7331886291504,-116.897743225098
653113.0,38.0,34.0,0.0,20.0,18.0,0.0,0.0,2.0,1.0,34.0,2013,2012.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,38.0,34.0,1.0,0.0,1.0,0.0,0.53,0.47,0.0,0.0,0.0,43.5969276428223,-116.571128845215
720870.0,51.0,40.0,0.0,8.0,31.0,12.0,0.0,2.0,1.0,40.0,2013,2012.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,51.0,40.0,1.0,0.0,2.0,0.0,0.16,0.61,0.24,0.0,1.0,48.2842483520508,-116.555290222168
604579.0,48.0,47.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,47.0,2014,2013.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,48.0,47.0,1.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,1.0,43.4818344116211,-112.060432434082
321627.0,40.0,40.0,0.0,0.0,27.0,13.0,0.0,2.0,1.0,5.0,2014,2014.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,569132.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,40.0,1.0,0.0,2.0,0.0,0.0,0.68,0.32,0.0,3.0,43.645149230957,-116.683311462402
501363.0,114.0,113.0,0.0,18.0,66.0,30.0,0.0,2.0,1.0,3.0,2014,2013.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,114.0,113.0,1.0,0.0,1.0,0.0,0.16,0.58,0.26,0.0,2.0,47.6980209350586,-116.81697845459
353520.0,38.0,30.0,0.0,6.0,21.0,11.0,0.0,2.0,1.0,30.0,2014,2013.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,38.0,30.0,1.0,0.0,1.0,0.0,0.16,0.55,0.29,0.0,0.0,47.6980361938477,-116.816902160645
812725.0,48.0,48.0,0.0,0.0,36.0,12.0,0.0,2.0,1.0,11.0,2015,2013.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,48.0,48.0,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,1.0,43.8115005493164,-111.797996520996
653981.0,60.0,53.0,0.0,12.0,38.0,10.0,0.0,2.0,1.0,53.0,2015,2014.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,60.0,53.0,1.0,0.0,1.0,0.0,0.2,0.63,0.17,0.0,1.0,47.7043609619141,-116.805160522461
185653.0,24.0,24.0,0.0,12.0,8.0,4.0,0.0,2.0,1.0,24.0,2015,2013.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.5,0.33,0.17,0.0,3.0,42.5540962219238,-113.749481201172
848175.0,64.0,57.0,0.0,10.0,38.0,16.0,0.0,2.0,1.0,50.0,2015,2014.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,64.0,57.0,1.0,0.0,1.0,0.0,0.16,0.59,0.25,0.0,1.0,43.6350402832031,-116.245964050293
550901.0,48.0,42.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,42.0,2015,2014.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,48.0,42.0,1.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,1.0,44.0335006713867,-116.927597045898
178969.0,24.0,24.0,0.0,2.0,22.0,0.0,0.0,2.0,1.0,24.0,2015,2013.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.08,0.92,0.0,0.0,3.0,42.6299705505371,-113.67147064209
329576.0,35.0,35.0,0.0,7.0,26.0,2.0,0.0,2.0,1.0,35.0,2015,2013.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,35.0,35.0,1.0,0.0,2.0,0.0,0.2,0.74,0.06,0.0,3.0,47.7241058349609,-116.904220581055
246777.0,24.0,24.0,0.0,2.0,22.0,0.0,0.0,2.0,1.0,24.0,2015,2013.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.08,0.92,0.0,0.0,3.0,44.2496910095215,-116.979454040527
543539.0,36.0,32.0,4.0,8.0,18.0,6.0,0.0,2.0,1.0,30.0,2016,2015.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,36.0,32.0,1.0,0.0,2.0,0.11,0.22,0.5,0.17,0.0,0.0,44.8968086242676,-116.092910766602
443588.0,30.0,27.0,0.0,14.0,16.0,0.0,0.0,2.0,1.0,17.0,2016,2015.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,30.0,27.0,1.0,0.0,2.0,0.0,0.47,0.53,0.0,0.0,0.0,43.6852149963379,-116.312644958496
891290.0,65.0,58.0,4.0,37.0,24.0,0.0,0.0,2.0,1.0,7.0,2014,2012.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,550000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,65.0,58.0,1.0,0.0,1.0,0.06,0.57,0.37,0.0,0.0,1.0,41.6606025695801,-70.1959228515625
1459805.0,39.0,39.0,3.0,21.0,15.0,0.0,0.0,2.0,1.0,39.0,2011,2009.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,39.0,39.0,1.0,2.0,2.0,0.08,0.54,0.38,0.0,0.0,,44.7565002441406,-85.6442489624023
1020703.0,48.0,38.0,0.0,0.0,18.0,28.0,2.0,2.0,1.0,30.0,2012,2010.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,48.0,38.0,1.0,0.0,1.0,0.0,0.0,0.38,0.58,0.04,0.0,42.3563652038574,-83.2077713012695
836035.0,41.0,41.0,0.0,41.0,0.0,0.0,0.0,2.0,2.0,0.0,2013,2011.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,550000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,41.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,42.3893585205078,-83.1049041748047
241408.0,100.0,100.0,0.0,90.0,10.0,0.0,0.0,2.0,1.0,4.0,2013,2013.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,320431.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,100.0,100.0,1.0,0.0,2.0,0.0,0.9,0.1,0.0,0.0,2.0,42.7476005554199,-84.7398834228516
458870.0,167.0,167.0,0.0,45.0,85.0,37.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,167.0,167.0,1.0,0.0,2.0,0.0,0.27,0.51,0.22,0.0,2.0,42.2695846557617,-85.6419219970703
933974.0,37.0,37.0,0.0,21.0,16.0,0.0,0.0,2.0,1.0,18.0,2013,2013.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,37.0,37.0,1.0,0.0,1.0,0.0,0.57,0.43,0.0,0.0,3.0,42.9605522155762,-85.6483535766602
575314.0,82.0,82.0,0.0,64.0,18.0,0.0,0.0,2.0,1.0,41.0,2013,2012.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,82.0,82.0,1.0,0.0,1.0,0.0,0.78,0.22,0.0,0.0,1.0,42.3563652038574,-83.2077713012695
170625.0,24.0,24.0,0.0,4.0,12.0,8.0,0.0,2.0,1.0,1.0,2013,2012.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.17,0.5,0.33,0.0,3.0,42.3751754760742,-84.6888809204102
1188556.0,55.0,55.0,0.0,55.0,0.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2699950.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,55.0,55.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,42.9576225280762,-85.6679534912109
1401789.0,67.0,67.0,0.0,67.0,0.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,67.0,67.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.9574813842773,-85.6688537597656
189983.0,24.0,24.0,0.0,16.0,8.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,24.0,1.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,3.0,42.6671752929688,-84.1796264648438
639595.0,49.0,49.0,0.0,33.0,8.0,8.0,0.0,2.0,1.0,29.0,2013,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,49.0,49.0,1.0,0.0,1.0,0.0,0.67,0.16,0.16,0.0,3.0,42.3728294372559,-83.079719543457
1409000.0,203.0,161.0,0.0,76.0,97.0,30.0,0.0,2.0,1.0,99.0,2013,2011.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1104420.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,203.0,161.0,1.0,0.0,1.0,0.0,0.37,0.48,0.15,0.0,2.0,42.4196701049805,-83.1128921508789
259552.0,110.0,110.0,0.0,22.0,66.0,22.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,3744398.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,110.0,110.0,1.0,0.0,2.0,0.0,0.2,0.6,0.2,0.0,2.0,44.2348976135254,-85.4105682373047
