,allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct
12676,778238.0,67.0,66.0,0.0,0.0,50.0,13.0,4.0,2.0,1.0,66.0,2009,2008.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,67.0,66.0,1.0,2.0,2.0
12677,385630.0,25.0,25.0,4.0,21.0,0.0,0.0,0.0,2.0,1.0,25.0,2009,2009.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,25.0,25.0,1.0,0.0,1.0
12678,280868.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,6.0,2009,2008.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,15.0,15.0,2.0,0.0,2.0
12679,765604.0,60.0,53.0,0.0,12.0,36.0,12.0,0.0,2.0,1.0,53.0,2009,2008.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,60.0,53.0,2.0,2.0,2.0
12680,1938101.0,36.0,35.0,0.0,36.0,0.0,0.0,0.0,2.0,1.0,18.0,2010,2009.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1938101.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,36.0,35.0,1.0,0.0,2.0
12681,100.0,24.0,23.0,0.0,4.0,12.0,8.0,0.0,2.0,1.0,8.0,2010,2009.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1041493.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,23.0,1.0,0.0,2.0
12682,341635.0,56.0,55.0,0.0,24.0,24.0,8.0,0.0,2.0,1.0,55.0,2010,2010.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1120000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,56.0,55.0,1.0,0.0,2.0
12683,0.0,20.0,19.0,0.0,0.0,16.0,4.0,0.0,2.0,1.0,6.0,2010,2009.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1432032.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,20.0,19.0,1.0,2.0,2.0
12684,274150.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,2.0,1.0,40.0,2010,2010.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,40.0,40.0,1.0,0.0,2.0
12685,676122.0,80.0,71.0,0.0,0.0,32.0,48.0,0.0,2.0,1.0,71.0,2010,2009.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2900000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,80.0,71.0,1.0,0.0,2.0
12686,575172.0,50.0,44.0,0.0,8.0,32.0,10.0,0.0,2.0,1.0,44.0,2010,2009.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1140000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,50.0,44.0,1.0,0.0,2.0
12687,400063.0,48.0,47.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,47.0,2010,2007.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,48.0,47.0,1.0,0.0,2.0
12688,570904.0,44.0,44.0,0.0,7.0,37.0,0.0,0.0,2.0,1.0,44.0,2010,2010.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,588649.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,44.0,44.0,1.0,0.0,2.0
12689,100.0,31.0,31.0,0.0,12.0,14.0,6.0,0.0,1.0,1.0,8.0,2010,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,230000.0,2.0,0.0,2.0,2.0,0.0,1.0,7523333.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,31.0,31.0,1.0,0.0,2.0
12690,442749.0,62.0,61.0,0.0,18.0,38.0,6.0,0.0,2.0,1.0,61.0,2011,2011.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,62.0,61.0,1.0,0.0,2.0
12691,0.0,48.0,47.0,0.0,6.0,24.0,18.0,0.0,2.0,1.0,47.0,2011,2009.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,4968990.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,48.0,47.0,1.0,0.0,1.0
12692,210481.0,41.0,40.0,0.0,41.0,0.0,0.0,0.0,2.0,1.0,8.0,2011,2009.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,41.0,40.0,1.0,0.0,2.0
12693,0.0,40.0,39.0,0.0,0.0,40.0,0.0,0.0,2.0,1.0,36.0,2011,2009.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2465000.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,40.0,39.0,1.0,0.0,2.0
12694,0.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,12.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,646000.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,12.0,12.0,1.0,0.0,2.0
12695,0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,8.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,408000.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,8.0,1.0,0.0,2.0
12696,100.0,24.0,23.0,4.0,20.0,0.0,0.0,0.0,2.0,1.0,20.0,2011,2009.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1297000.0,2.0,0.0,2.0,2.0,0.0,1.0,981010.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,24.0,23.0,1.0,0.0,2.0
12697,100.0,36.0,35.0,4.0,8.0,18.0,6.0,0.0,2.0,1.0,29.0,2011,2009.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,734000.0,2.0,0.0,2.0,2.0,0.0,1.0,4659074.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,36.0,35.0,1.0,0.0,2.0
12698,211178.0,30.0,30.0,0.0,6.0,18.0,6.0,0.0,2.0,1.0,8.0,2011,2010.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,30.0,30.0,1.0,2.0,2.0
12699,544391.0,50.0,39.0,0.0,8.0,42.0,0.0,0.0,2.0,1.0,39.0,2011,2010.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,39.0,1.0,0.0,2.0
12700,642561.0,50.0,39.0,0.0,8.0,30.0,12.0,0.0,2.0,1.0,39.0,2011,2011.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,50.0,39.0,1.0,0.0,2.0
12702,278777.0,27.0,27.0,0.0,0.0,22.0,5.0,0.0,1.0,1.0,27.0,2012,2012.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,27.0,27.0,1.0,0.0,2.0
12703,352984.0,43.0,43.0,0.0,8.0,27.0,8.0,0.0,2.0,1.0,8.0,2012,2011.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,43.0,43.0,1.0,0.0,1.0
12704,234409.0,38.0,38.0,0.0,8.0,22.0,8.0,0.0,2.0,1.0,34.0,2012,2011.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,38.0,38.0,1.0,0.0,2.0
12705,299017.0,51.0,50.0,0.0,50.0,1.0,0.0,0.0,2.0,1.0,50.0,2012,2012.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,51.0,50.0,1.0,0.0,2.0
12706,103793.0,24.0,24.0,0.0,4.0,18.0,2.0,0.0,2.0,1.0,7.0,2012,2011.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
12707,280414.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,2.0,1.0,24.0,2012,2012.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,30.0,30.0,1.0,2.0,2.0
12708,592992.0,24.0,23.0,0.0,14.0,10.0,0.0,0.0,2.0,1.0,18.0,2012,2010.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,24.0,23.0,1.0,2.0,2.0
12709,585082.0,42.0,41.0,0.0,21.0,18.0,3.0,0.0,2.0,1.0,41.0,2012,2010.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,750000.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,42.0,41.0,1.0,0.0,2.0
12710,806988.0,53.0,52.0,0.0,52.0,1.0,0.0,0.0,2.0,1.0,52.0,2012,2011.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,53.0,52.0,1.0,0.0,1.0
12711,571808.0,51.0,40.0,0.0,8.0,43.0,0.0,0.0,2.0,1.0,26.0,2012,2011.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,51.0,40.0,1.0,2.0,2.0
12712,341135.0,40.0,39.0,0.0,0.0,25.0,15.0,0.0,2.0,1.0,5.0,2013,2013.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,40.0,39.0,1.0,0.0,2.0
12713,216235.0,24.0,23.0,0.0,0.0,16.0,8.0,0.0,2.0,1.0,23.0,2013,2013.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,23.0,1.0,0.0,2.0
12714,489270.0,40.0,32.0,0.0,17.0,23.0,0.0,0.0,2.0,1.0,32.0,2013,2011.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,40.0,32.0,1.0,0.0,2.0
12715,327457.0,32.0,31.0,0.0,16.0,14.0,2.0,0.0,2.0,1.0,31.0,2013,2012.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,32.0,31.0,1.0,0.0,2.0
12716,786261.0,51.0,45.0,0.0,0.0,10.0,37.0,4.0,2.0,1.0,45.0,2013,2012.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,51.0,45.0,1.0,0.0,1.0
12717,474106.0,51.0,40.0,0.0,8.0,31.0,12.0,0.0,2.0,1.0,40.0,2013,2012.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,51.0,40.0,1.0,0.0,2.0
12718,653113.0,38.0,34.0,0.0,20.0,18.0,0.0,0.0,2.0,1.0,34.0,2013,2012.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,38.0,34.0,1.0,0.0,1.0
12719,720870.0,51.0,40.0,0.0,8.0,31.0,12.0,0.0,2.0,1.0,40.0,2013,2012.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,51.0,40.0,1.0,0.0,2.0
12720,604579.0,48.0,47.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,47.0,2014,2013.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,48.0,47.0,1.0,0.0,2.0
12721,321627.0,40.0,40.0,0.0,0.0,27.0,13.0,0.0,2.0,1.0,5.0,2014,2014.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,569132.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,40.0,40.0,1.0,0.0,2.0
12722,501363.0,114.0,113.0,0.0,18.0,66.0,30.0,0.0,2.0,1.0,3.0,2014,2013.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,114.0,113.0,1.0,0.0,1.0
12723,353520.0,38.0,30.0,0.0,6.0,21.0,11.0,0.0,2.0,1.0,30.0,2014,2013.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,38.0,30.0,1.0,0.0,1.0
12724,812725.0,48.0,48.0,0.0,0.0,36.0,12.0,0.0,2.0,1.0,11.0,2015,2013.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,48.0,48.0,1.0,0.0,1.0
12725,653981.0,60.0,53.0,0.0,12.0,38.0,10.0,0.0,2.0,1.0,53.0,2015,2014.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,60.0,53.0,1.0,0.0,1.0
12726,185653.0,24.0,24.0,0.0,12.0,8.0,4.0,0.0,2.0,1.0,24.0,2015,2013.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
12727,848175.0,64.0,57.0,0.0,10.0,38.0,16.0,0.0,2.0,1.0,50.0,2015,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,64.0,57.0,1.0,0.0,1.0
12728,550901.0,48.0,42.0,0.0,32.0,16.0,0.0,0.0,2.0,1.0,42.0,2015,2014.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,48.0,42.0,1.0,0.0,2.0
12729,178969.0,24.0,24.0,0.0,2.0,22.0,0.0,0.0,2.0,1.0,24.0,2015,2013.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
12730,329576.0,35.0,35.0,0.0,7.0,26.0,2.0,0.0,2.0,1.0,35.0,2015,2013.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,35.0,35.0,1.0,0.0,2.0
12731,246777.0,24.0,24.0,0.0,2.0,22.0,0.0,0.0,2.0,1.0,24.0,2015,2013.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
12734,543539.0,36.0,32.0,4.0,8.0,18.0,6.0,0.0,2.0,1.0,30.0,2016,2015.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,36.0,32.0,1.0,0.0,2.0
12735,443588.0,30.0,27.0,0.0,14.0,16.0,0.0,0.0,2.0,1.0,17.0,2016,2015.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,30.0,27.0,1.0,0.0,2.0
18816,891290.0,65.0,58.0,4.0,37.0,24.0,0.0,0.0,2.0,1.0,7.0,2014,2012.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,550000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,65.0,58.0,1.0,0.0,1.0
21618,1459805.0,39.0,39.0,3.0,21.0,15.0,0.0,0.0,2.0,1.0,39.0,2011,2009.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,39.0,39.0,1.0,2.0,2.0
21658,1020703.0,48.0,38.0,0.0,0.0,18.0,28.0,2.0,2.0,1.0,30.0,2012,2010.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,48.0,38.0,1.0,0.0,1.0
21687,836035.0,41.0,41.0,0.0,41.0,0.0,0.0,0.0,2.0,2.0,0.0,2013,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,550000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,41.0,41.0,1.0,0.0,1.0
21688,241408.0,100.0,100.0,0.0,90.0,10.0,0.0,0.0,2.0,1.0,4.0,2013,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,320431.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,100.0,100.0,1.0,0.0,2.0
21689,458870.0,167.0,167.0,0.0,45.0,85.0,37.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,167.0,167.0,1.0,0.0,2.0
21690,933974.0,37.0,37.0,0.0,21.0,16.0,0.0,0.0,2.0,1.0,18.0,2013,2013.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,37.0,37.0,1.0,0.0,1.0
21692,575314.0,82.0,82.0,0.0,64.0,18.0,0.0,0.0,2.0,1.0,41.0,2013,2012.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,82.0,82.0,1.0,0.0,1.0
21693,170625.0,24.0,24.0,0.0,4.0,12.0,8.0,0.0,2.0,1.0,1.0,2013,2012.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
21694,1188556.0,55.0,55.0,0.0,55.0,0.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2699950.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,55.0,55.0,1.0,0.0,1.0
21695,1401789.0,67.0,67.0,0.0,67.0,0.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,67.0,67.0,1.0,0.0,1.0
21696,189983.0,24.0,24.0,0.0,16.0,8.0,0.0,0.0,2.0,2.0,0.0,2013,2012.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
21697,639595.0,49.0,49.0,0.0,33.0,8.0,8.0,0.0,2.0,1.0,29.0,2013,2011.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,49.0,1.0,0.0,1.0
21698,1409000.0,203.0,161.0,0.0,76.0,97.0,30.0,0.0,2.0,1.0,99.0,2013,2011.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1104420.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,203.0,161.0,1.0,0.0,1.0
21715,259552.0,110.0,110.0,0.0,22.0,66.0,22.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3744398.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,110.0,110.0,1.0,0.0,2.0
21716,362243.0,144.0,144.0,0.0,0.0,116.0,28.0,0.0,2.0,2.0,0.0,2014,2014.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,950441.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,144.0,144.0,1.0,0.0,1.0
21717,568205.0,72.0,71.0,0.0,48.0,24.0,0.0,0.0,2.0,1.0,11.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,72.0,71.0,1.0,2.0,2.0
21718,1222133.0,38.0,38.0,0.0,12.0,18.0,8.0,0.0,2.0,1.0,8.0,2014,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1100000.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,38.0,38.0,1.0,0.0,1.0
21719,748133.0,300.0,296.0,0.0,72.0,158.0,70.0,0.0,2.0,2.0,0.0,2014,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,300.0,296.0,1.0,0.0,2.0
